date,rows
2024-06-18,9487
2024-06-19,9509
2024-06-20,9145
2024-06-21,9413
2024-06-22,9408
2024-06-23,10054
2024-06-24,9994
2024-06-25,9451
2024-06-26,8379
2024-06-27,7192
2024-06-28,6784
2024-06-29,6450
2024-06-30,5644
2024-07-01,8194
2024-07-02,10058
2024-07-03,9614
2024-07-04,9073
2024-07-05,9229
2024-07-06,9469
2024-07-07,10605
2024-07-08,9970
2024-07-09,9414
2024-07-10,8174
2024-07-11,5655
2024-07-12,6730
2024-07-13,7447
2024-07-14,9334
2024-07-15,8694
2024-07-16,8366
2024-07-17,8427
2024-07-18,6195
2024-07-19,8333
2024-07-20,8902
2024-07-21,9178
2024-07-22,8740
2024-07-23,9222
2024-07-24,9371
2024-07-25,10559
2024-07-26,9297
2024-07-27,9388
2024-07-28,11138
2024-07-29,9677
2024-07-30,7282
2024-07-31,7019
2024-08-01,8049
2024-08-02,8013
2024-08-03,6413
2024-08-04,6613
2024-08-05,7321
2024-08-06,9246
2024-08-07,10422
2024-08-08,10418
2024-08-09,10020
2024-08-10,9463
2024-08-11,11252
2024-08-12,11308
2024-08-13,11317
2024-08-14,9810
2024-08-15,8768
2024-08-16,8594
2024-08-17,8847
2024-08-18,9667
2024-08-19,9348
2024-08-20,9029
2024-08-21,8947
2024-08-22,7517
2024-08-23,7647
2024-08-24,8754
2024-08-25,9872
2024-08-26,9343
2024-08-27,8311
2024-08-28,7573
2024-08-29,6349
2024-08-30,4819
2024-08-31,3707
2024-09-01,7783
2024-09-02,8412
2024-09-03,7896
2024-09-04,9264
2024-09-05,12090
2024-09-06,10872
2024-09-07,10782
2024-09-08,12491
2024-09-09,14330
2024-09-10,11131
2024-09-11,10620
2024-09-12,12011
2024-09-13,10385
2024-09-14,10468
2024-09-15,11118
2024-09-16,11870
2024-09-17,12224
2024-09-18,11641
2024-09-19,10168
2024-09-20,11621
2024-09-21,11973
2024-09-22,14775
2024-09-23,15700
2024-09-24,15001
2024-09-25,13356
2024-09-26,16209
2024-09-27,17190
2024-09-28,14626
2024-09-29,16932
2024-09-30,19228
2024-10-01,15536
2024-10-02,11402
2024-10-03,12634
2024-10-04,11160
2024-10-05,11061
2024-10-06,13006
2024-10-07,13490
2024-10-08,13147
2024-10-09,13667
2024-10-10,12998
2024-10-11,13924
2024-10-12,13213
2024-10-13,14032
2024-10-14,13412
2024-10-15,13270
2024-10-16,12573
2024-10-17,14149
2024-10-18,12078
2024-10-19,10515
2024-10-20,13324
2024-10-21,13038
2024-10-22,10711
2024-10-23,9431
2024-10-24,10067
2024-10-25,9200
2024-10-26,8790
2024-10-27,10344
2024-10-28,9931
2024-10-29,10673
2024-10-30,11497
2024-10-31,10846
2024-11-01,10459
2024-11-02,8792
2024-11-03,13144
2024-11-04,10713
2024-11-05,10451
2024-11-06,15533
2024-11-07,16423
2024-11-08,16498
2024-11-09,13305
2024-11-10,15135
2024-11-11,13118
2024-11-12,13120
2024-11-13,13356
2024-11-14,13209
2024-11-15,11701
2024-11-16,9945
2024-11-17,11755
2024-11-18,11496
2024-11-19,12853
2024-11-20,13512
2024-11-21,13123
2024-11-22,11981
2024-11-23,11893
2024-11-24,11550
2024-11-25,10858
2024-11-26,10840
2024-11-27,10778
2024-11-28,11276
2024-11-29,9694
2024-11-30,10644
2024-12-01,12563
2024-12-02,12097
2024-12-03,15751
2024-12-04,18000
2024-12-05,17198
2024-12-06,17540
2024-12-07,14979
2024-12-08,14144
2024-12-09,14398
2024-12-10,14050
2024-12-11,13157
2024-12-12,14263
2024-12-13,13786
2024-12-14,12319
2024-12-15,14005
2024-12-16,13866
2024-12-17,13963
2024-12-18,13285
2024-12-19,13238
2024-12-20,17009
2024-12-21,11865
2024-12-22,13096
2024-12-23,14431
2024-12-24,15769
2024-12-25,17425
2024-12-26,19197
2024-12-27,18225
2024-12-28,12611
2024-12-29,5386
2024-12-30,6043
2024-12-31,5789
2025-01-01,12270
2025-01-02,16048
2025-01-03,14429
2025-01-04,14030
2025-01-05,14523
2025-01-06,13581
2025-01-07,13394
2025-01-08,13193
2025-01-09,11785
2025-01-10,12563
2025-01-11,11169
2025-01-12,14063
2025-01-13,13571
2025-01-14,12773
2025-01-15,12114
2025-01-16,11795
2025-01-17,12485
2025-01-18,11486
2025-01-19,14193
2025-01-20,11434
2025-01-21,10943
2025-01-22,13824
2025-01-23,12618
2025-01-24,12151
2025-01-25,10356
2025-01-26,11262
2025-01-27,9739
2025-01-28,8538
2025-01-29,9012
2025-01-30,9262
2025-01-31,9026
2025-02-01,9085
2025-02-02,12646
2025-02-03,11597
2025-02-04,13703
2025-02-05,10597
2025-02-06,11841
2025-02-07,11555
2025-02-08,10719
2025-02-09,12616
2025-02-10,12187
2025-02-11,14209
2025-02-12,12977
2025-02-13,12970
2025-02-14,13919
2025-02-15,13701
2025-02-16,15264
2025-02-17,16428
2025-02-18,14189
2025-02-19,17506
2025-02-20,15210
2025-02-21,16946
2025-02-22,16448
2025-02-23,20050
2025-02-24,17020
2025-02-25,14283
2025-02-26,14304
2025-02-27,13825
2025-02-28,12846
2025-03-01,13034
2025-03-02,16454
2025-03-03,15447
2025-03-04,14947
2025-03-05,13841
2025-03-06,14016
2025-03-07,12203
2025-03-08,11969
2025-03-09,15209
2025-03-10,13876
2025-03-11,14329
2025-03-12,14048
2025-03-13,13112
2025-03-14,12115
2025-03-15,11015
2025-03-16,15573
2025-03-17,12948
2025-03-18,13764
2025-03-19,13565
2025-03-20,12507
2025-03-21,9194
2025-03-22,9707
2025-03-23,9979
2025-03-24,10503
2025-03-25,9123
2025-03-26,9346
2025-03-27,7945
2025-03-28,7224
2025-03-29,6227
2025-03-30,7277
2025-03-31,7856
2025-04-01,6265
2025-04-02,6057
2025-04-03,5602
2025-04-04,6342
2025-04-05,7417
2025-04-06,6529
2025-04-07,11461
2025-04-08,16161
2025-04-09,15636
2025-04-10,16613
2025-04-11,14029
2025-04-12,398
2025-04-13,6557
2025-04-14,6710
2025-04-15,5762
2025-04-16,6439
2025-04-17,6657
2025-04-18,9341
2025-04-19,8450
2025-04-20,5719
2025-04-21,6669
2025-04-22,9537
2025-04-23,16429
2025-04-24,23429
2025-04-25,15835
2025-04-26,13569
2025-04-27,15331
2025-04-28,10713
2025-04-29,4034
2025-04-30,4576
2025-05-01,2620
2025-05-02,3181
2025-05-03,5918
2025-05-04,4917
2025-05-05,7753
2025-05-06,4687
2025-05-07,4070
2025-05-08,7212
2025-05-09,7926
2025-05-10,10865
2025-05-11,10444
2025-05-12,9940
2025-05-13,11692
2025-05-14,9656
2025-05-15,9535
2025-05-16,8625
2025-05-17,6596
2025-05-18,599
2025-05-19,7022
2025-05-20,10711
2025-05-21,12138
2025-05-22,10833
2025-05-23,11026
2025-05-24,12305
2025-05-25,14444
2025-05-26,13575
2025-05-27,5431
2025-05-28,15892
2025-05-29,19666
2025-05-30,19100
2025-05-31,17986
2025-06-01,20102
2025-06-02,18535
2025-06-03,14575
2025-06-04,14527
2025-06-05,14087
2025-06-06,13043
2025-06-07,14093
2025-06-08,16812
2025-06-09,15447
2025-06-10,10810
2025-06-11,11744
2025-06-12,11422
2025-06-13,10384
2025-06-14,8928
2025-06-15,12596
2025-06-16,14864
2025-06-17,11253
2025-06-18,10597
2025-06-19,13255
2025-06-20,9723
2025-06-21,11096
2025-06-22,11500
2025-06-23,9616
2025-06-24,9428
2025-06-25,10437
2025-06-26,9295
2025-06-27,7649
2025-06-28,8114
2025-06-29,7674
2025-06-30,8296
2025-07-01,8919
2025-07-02,8830
2025-07-03,10984
2025-07-04,9618
2025-07-05,8556
2025-07-06,8234
2025-07-07,9413
2025-07-08,9881
2025-07-09,10882
2025-07-10,7837
2025-07-11,7859
2025-07-12,5209
2025-07-13,6564
2025-07-14,9725
2025-07-15,7706
2025-07-16,8599
2025-07-17,10004
2025-07-18,9251
2025-07-19,8586
2025-07-20,11379
2025-07-21,10929
2025-07-22,10648
2025-07-23,10388
2025-07-24,11253
2025-07-25,9817
2025-07-26,10674
2025-07-27,13808
2025-07-28,12241
2025-07-29,11714
2025-07-30,12502
2025-07-31,12226
2025-08-01,12940
2025-08-02,12714
2025-08-03,15600
2025-08-04,11467
2025-08-05,12840
2025-08-06,14629
2025-08-07,14727
2025-08-08,9818
2025-08-09,9932
2025-08-10,10751
2025-08-11,12746
2025-08-12,10900
2025-08-13,10221
2025-08-14,9573
2025-08-15,10228
2025-08-16,11798
2025-08-17,9417
2025-08-18,8213
2025-08-19,8212
2025-08-20,6592
2025-08-21,6778
2025-08-22,6849
2025-08-23,13663
2025-08-24,25658
2025-08-25,14119
2025-08-26,11099
2025-08-27,6494
2025-08-28,7069
2025-08-29,7311
2025-08-30,5531
2025-08-31,6150
2025-09-01,7402
2025-09-02,5542
2025-09-03,5593
2025-09-04,5636
2025-09-05,4493
2025-09-06,2681
2025-09-07,3063
2025-09-08,4062
2025-09-09,8399
2025-09-10,9972
2025-09-11,14463
2025-09-12,14282
2025-09-13,13835
2025-09-14,15536
2025-09-15,13212
2025-09-16,12165
2025-09-17,11955
2025-09-18,10744
2025-09-19,8008
2025-09-20,8543
2025-09-21,9622
2025-09-22,10229
2025-09-23,8894
2025-09-24,9069
2025-09-25,2952
2025-09-26,1729
2025-09-27,5510
2025-09-28,4515
2025-09-29,8973
2025-09-30,30468
2025-10-01,13988
2025-10-02,12334
2025-10-03,17983
2025-10-04,11947
2025-10-05,12167
2025-10-06,13315
2025-10-07,9729
2025-10-08,8904
2025-10-09,9076
2025-10-10,7900
2025-10-11,10316
2025-10-12,12232
2025-10-13,10659
2025-10-14,10519
2025-10-15,8333
2025-10-16,7305
2025-10-17,5222
2025-10-18,5417
2025-10-19,7126
2025-10-20,8888
2025-10-21,12068
2025-10-22,9103
2025-10-23,8440
2025-10-24,8305
2025-10-25,8218
2025-10-26,7635
2025-10-27,10539
2025-10-28,10574
2025-10-29,10665
2025-10-30,17150
2025-10-31,12453
2025-11-01,8371
2025-11-02,11177
2025-11-03,10534
2025-11-04,13145
2025-11-05,9217
2025-11-06,8333
2025-11-07,9281
2025-11-08,8425
2025-11-09,10223
2025-11-10,8301
2025-11-11,7383
2025-11-12,7407
2025-11-13,11280
2025-11-14,10242
2025-11-15,8085
2025-11-16,9932
2025-11-17,9915
2025-11-18,9387
2025-11-19,8643
2025-11-20,9116
2025-11-21,8054
2025-11-22,7496
2025-11-23,9569
2025-11-24,8413
2025-11-25,7575
2025-11-26,7413
2025-11-27,7942
2025-11-28,6002
2025-11-29,6395
2025-11-30,8741
2025-12-01,7182
2025-12-02,9709
2025-12-03,11534
2025-12-04,9501
2025-12-05,12817
2025-12-06,9329
2025-12-07,11392
2025-12-08,12178
2025-12-09,10596
2025-12-10,10237
2025-12-11,12710
2025-12-12,9830
2025-12-13,9113
2025-12-14,11252
2025-12-15,10502
2025-12-16,9559
2025-12-17,10204
2025-12-18,8653
2025-12-19,9223
2025-12-20,13868
2025-12-21,14235
2025-12-22,9595
2025-12-23,11254
2025-12-24,10272
2025-12-25,9265
2025-12-26,9488
2025-12-27,7896
2025-12-28,8929
2025-12-29,9881
2025-12-30,10099
2025-12-31,14557
2026-01-01,11130
2026-01-02,9863
2026-01-03,7814
2026-01-04,9117
2026-01-05,9003
2026-01-06,9034
2026-01-07,8632
2026-01-08,9721
2026-01-09,8620
2026-01-10,7820
2026-01-11,8198
2026-01-12,6895
2026-01-13,8571
2026-01-14,14889
2026-01-15,11697
2026-01-16,7776
2026-01-17,9369
2026-01-18,10588
2026-01-19,9212
2026-01-20,9118
2026-01-21,8422
2026-01-22,13555
2026-01-23,8041
2026-01-24,12641
2026-01-25,13252
2026-01-26,9042
2026-01-27,8355
2026-01-28,8146
2026-01-29,7513
2026-01-30,7511
2026-01-31,7072
2026-02-01,9039
2026-02-02,7267
2026-02-03,8442
2026-02-04,10788
2026-02-05,10094
2026-02-06,8286
2026-02-07,8079
2026-02-08,8548
2026-02-09,9004
2026-02-10,11173
2026-02-11,13689
2026-02-12,7702
2026-02-13,6187
2026-02-14,8716
2026-02-15,14261
2026-02-16,9147
2026-02-17,8926
2026-02-18,9205
2026-02-19,10188
2026-02-20,12055
2026-02-21,8920
2026-02-22,13352
2026-02-23,9835
2026-02-24,9928
2026-02-25,11721
2026-02-26,9974
2026-02-27,8819
2026-02-28,7155
2026-03-01,7035
2026-03-02,14053
2026-03-03,19230
2026-03-04,15339
2026-03-05,15063
2026-03-06,16767
2026-03-07,9342
2026-03-08,9740
2026-03-09,6296
2026-03-10,6497
2026-03-11,7307
2026-03-12,7370
2026-03-13,11523
2026-03-14,7556
2026-03-15,7935
2026-03-16,7678
2026-03-17,6921
2026-03-18,6648
2026-03-19,6846
2026-03-20,11455
2026-03-21,6815
2026-03-22,7707
2026-03-23,7212
2026-03-24,6342
2026-03-25,7097
2026-03-26,5226
2026-03-27,11213
2026-03-28,7406
2026-03-29,8199
2026-03-30,9347
2026-03-31,5718
2026-04-01,4617
2026-04-02,23166
2026-04-03,16209
2026-04-04,14365
2026-04-05,14710
2026-04-06,11420
2026-04-07,10325
2026-04-08,10748
2026-04-09,8714
2026-04-10,9010
2026-04-11,7858
2026-04-12,7155
2026-04-13,6018
2026-04-14,5795
2026-04-15,8310
2026-04-16,11204
2026-04-17,10228
2026-04-18,8236
2026-04-19,5871
2026-04-20,6805
2026-04-21,8818
2026-04-22,10891
2026-04-23,11730
2026-04-24,9875
2026-04-25,8165
2026-04-26,11797
2026-04-27,9110
2026-04-28,9865
2026-04-29,8210
2026-04-30,10394
2026-05-01,11000
2026-05-02,13803
2026-05-03,17392
2026-05-04,14804
2026-05-05,15389
2026-05-06,10538
2026-05-07,8528
2026-05-08,10770
2026-05-09,9718
2026-05-10,10277
2026-05-11,8373
2026-05-12,9020
2026-05-13,11145
2026-05-14,10173
2026-05-15,8451
2026-05-16,10554
2026-05-17,8649
2026-05-18,8637
2026-05-19,8073
2026-05-20,7459
2026-05-21,8217
2026-05-22,8420
2026-05-23,6953
2026-05-24,8757
2026-05-25,5888
2026-05-26,7651
2026-05-27,7833
2026-05-28,8373
2026-05-29,7783
2026-05-30,104
2026-06-01,7428
2026-06-02,6085
2026-06-03,8236
2026-06-04,7217
2026-06-05,7199
2026-06-06,6100
2026-06-07,8748
2026-06-08,8292
2026-06-09,8614
2026-06-10,9398
2026-06-11,6223
2026-06-12,10902
2026-06-13,8679
2026-06-14,5221
